num_date_time,answer
20_20220828 15,815.3013090945534
20_20220828 16,883.1810492294649
20_20220828 17,947.730743742947
20_20220828 18,977.8983931964837
20_20220828 19,997.203669478227
20_20220828 20,994.0010343723987
20_20220828 21,997.2133225994218
20_20220828 22,990.4017972471544
20_20220828 23,974.9938545033548
20_20220829 00,979.8213234941252
20_20220829 01,973.2333170434044
20_20220829 02,967.8143975914812
20_20220829 03,967.7217331688064
20_20220829 04,994.5356395469385
20_20220829 05,1362.472459210795
20_20220829 06,1978.5589474665524
20_20220829 07,2451.2164176741844
20_20220829 08,2699.028545269822
20_20220829 09,2843.948948700311
20_20220829 10,2910.283982956465
20_20220829 11,2872.03994667108
20_20220829 12,2753.894182963403
20_20220829 13,2800.08521038609
20_20220829 14,2796.0407652229205
20_20220829 15,2828.325738601353
20_20220829 16,2820.648659386941
20_20220829 17,2549.620432093645
20_20220829 18,1478.9079373729116
20_20220829 19,1214.6877975055704
20_20220829 20,1138.023328539547
20_20220829 21,1088.9869614055672
20_20220829 22,1029.461832486206
20_20220829 23,1008.6871577591178
20_20220830 00,995.9847786268232
20_20220830 01,986.9530772901196
20_20220830 02,977.052411008502
20_20220830 03,981.8663574428284
20_20220830 04,980.6468973904804
20_20220830 05,1163.4087475530605
20_20220830 06,2023.4578331573168
20_20220830 07,2407.0066658488186
20_20220830 08,2650.5289825143145
20_20220830 09,2841.0270397758377
20_20220830 10,2905.0972067240377
20_20220830 11,2875.202776292876
20_20220830 12,2853.2996328154964
20_20220830 13,2927.0852772388675
20_20220830 14,2921.7956730145534
20_20220830 15,2925.4840776000724
20_20220830 16,2880.150474931238
20_20220830 17,2680.915475367269
20_20220830 18,1639.3103882960415
20_20220830 19,1339.412985455121
20_20220830 20,1225.0587010389086
20_20220830 21,1142.945019007403
20_20220830 22,1062.638833035086
20_20220830 23,1019.6823869214312
20_20220831 00,1002.4112536026788
20_20220831 01,998.491957220194
20_20220831 02,997.1649794055731
20_20220831 03,1000.5994960057722
20_20220831 04,995.51907238695
20_20220831 05,1252.124681058718
20_20220831 06,2148.642296415299
20_20220831 07,2527.482015157686
20_20220831 08,2722.3169787471243
20_20220831 09,2927.044192584308
20_20220831 10,2992.4573381205987
20_20220831 11,2929.0597078834244
20_20220831 12,2936.182513785805
20_20220831 13,2971.5487835764407
20_20220831 14,2932.291187861657
20_20220831 15,2939.7437497240776
20_20220831 16,2946.319898941519
20_20220831 17,2641.385902385818
20_20220831 18,1729.3331513449082
20_20220831 19,1269.2465246468932
20_20220831 20,1197.6380453958734
20_20220831 21,1130.1488359912632
20_20220831 22,1045.7133796240105
20_20220831 23,1011.8070025079344
21_20220825 00,1671.8260485107287
21_20220825 01,1681.7684915061982
21_20220825 02,1669.4391423254012
21_20220825 03,1569.0724271791096
21_20220825 04,1378.1922836296244
21_20220825 05,1488.689357165041
21_20220825 06,1808.912649039604
21_20220825 07,2660.311837716143
21_20220825 08,3050.4464129238704
21_20220825 09,3211.690558894177
21_20220825 10,3168.0300982470662
21_20220825 11,3172.437204311458
21_20220825 12,3081.3109065926865
21_20220825 13,2983.681573634336
21_20220825 14,3054.058906202569
21_20220825 15,3093.98794327988
21_20220825 16,3020.98909922219
21_20220825 17,2799.4997064153963
21_20220825 18,1983.3820850326815
21_20220825 19,1772.9155117279456
21_20220825 20,1645.222341464173
21_20220825 21,1504.001457680632
21_20220825 22,1386.912342366436
21_20220825 23,1668.5091572763408
21_20220826 00,1676.3250504285456
21_20220826 01,1626.425579137298
21_20220826 02,1634.6811700176931
21_20220826 03,1550.725739934037
21_20220826 04,1365.1119263063056
21_20220826 05,1436.8057734179602
21_20220826 06,1866.5287487595965
21_20220826 07,2620.4213986949967
21_20220826 08,2943.2085625328164
21_20220826 09,3104.459107350467
21_20220826 10,3091.724652378068
21_20220826 11,3076.972815923007
21_20220826 12,2980.5017628452847
21_20220826 13,2862.7264622751545
21_20220826 14,2957.717226370637
21_20220826 15,3029.025009644413
21_20220826 16,2933.9201389730965
21_20220826 17,2770.6064216146056
21_20220826 18,1908.3758603359183
21_20220826 19,1675.8595506454724
21_20220826 20,1549.2802428079192
21_20220826 21,1482.5287020736905
21_20220826 22,1349.4519543938957
21_20220826 23,1663.6405964383832
21_20220827 00,1703.8299030999997
21_20220827 01,1711.8861787020433
21_20220827 02,1678.7325108977475
21_20220827 03,1597.2651754590584
21_20220827 04,1356.053448707146
21_20220827 05,1272.9594149350823
21_20220827 06,1290.646608136723
21_20220827 07,1307.2059964981554
21_20220827 08,1269.1835192901688
21_20220827 09,1291.682775984964
21_20220827 10,1294.3415990830624
21_20220827 11,1300.7633731090252
21_20220827 12,1311.1288312982083
21_20220827 13,1295.21893146545
21_20220827 14,1375.1414340906783
21_20220827 15,1380.6181301827094
21_20220827 16,1383.822513913054
21_20220827 17,1399.5632515718987
21_20220827 18,1423.0954243249655
21_20220827 19,1445.77150076975
21_20220827 20,1472.8557461800287
21_20220827 21,1447.8330639067167
21_20220827 22,1394.6951525212642
21_20220827 23,1324.6098021119751
21_20220828 00,1557.856161115915
21_20220828 01,1503.0455111194851
21_20220828 02,1512.6151111284642
21_20220828 03,1441.7804007691643
21_20220828 04,1296.7355548363855
21_20220828 05,1297.4546928470795
21_20220828 06,1306.971723095738
21_20220828 07,1295.1013895223225
21_20220828 08,1301.5641505324918
21_20220828 09,1353.06041896367
21_20220828 10,1330.6864851925425
21_20220828 11,1319.5089160998673
21_20220828 12,1311.0557908925562
21_20220828 13,1305.291668955932
21_20220828 14,1317.8822670959978
21_20220828 15,1320.305136650379
21_20220828 16,1357.0546507326667
21_20220828 17,1436.9311186058808
21_20220828 18,1424.2827062081703
21_20220828 19,1437.7800858419582
21_20220828 20,1481.3442770682827
21_20220828 21,1412.1624437654316
21_20220828 22,1354.172148366264
21_20220828 23,1314.7414001823736
21_20220829 00,1277.69150933295
21_20220829 01,1286.293793980442
21_20220829 02,1303.7136449892705
21_20220829 03,1313.3537226592114
21_20220829 04,1309.971618598437
21_20220829 05,1432.5879409202269
21_20220829 06,1798.196775288836
21_20220829 07,2505.509756040733
21_20220829 08,2812.6813877562995
21_20220829 09,3008.039416496861
21_20220829 10,2937.061409802808
21_20220829 11,2907.7411948992703
21_20220829 12,2845.858077332788
21_20220829 13,2753.866767937989
21_20220829 14,2770.5917011868983
21_20220829 15,2812.30671951578
21_20220829 16,2728.2709637115368
21_20220829 17,2569.840391788748
21_20220829 18,1929.570248892663
21_20220829 19,1735.5320771456522
21_20220829 20,1666.5388265845052
21_20220829 21,1534.4422878091154
21_20220829 22,1406.5218258107132
21_20220829 23,1588.9919841893
21_20220830 00,1638.4019794872158
21_20220830 01,1621.0690325680746
21_20220830 02,1613.7216639332953
21_20220830 03,1609.4343959678454
21_20220830 04,1425.174534803038
21_20220830 05,1583.3483457316547
21_20220830 06,1848.3505050255949
21_20220830 07,2440.188948699631
21_20220830 08,2814.629195585641
21_20220830 09,2947.9835211579225
21_20220830 10,2944.618590995136
21_20220830 11,2901.8638713366167
21_20220830 12,2882.8813271396675
21_20220830 13,2776.14278642662
21_20220830 14,2820.301048892577
21_20220830 15,2856.652600524976
21_20220830 16,2755.152506016395
21_20220830 17,2602.7306940386466
21_20220830 18,1984.0098212636035
21_20220830 19,1790.2855449914578
21_20220830 20,1694.2078921507973
21_20220830 21,1574.2753279635572
21_20220830 22,1418.7717491143585
21_20220830 23,1656.2131407873903
21_20220831 00,1682.5239831343545
21_20220831 01,1672.3646610889548
21_20220831 02,1669.8231574447957
21_20220831 03,1658.188381016712
21_20220831 04,1463.9690298250114
21_20220831 05,1482.003851527129
21_20220831 06,1778.5098763756348
21_20220831 07,2436.812280840129
21_20220831 08,2893.3575784443656
21_20220831 09,3015.750456926269
21_20220831 10,2981.0600921412447
21_20220831 11,2948.103380250846
21_20220831 12,2916.528653340981
21_20220831 13,2821.527920106976
21_20220831 14,2949.0445445591918
21_20220831 15,2958.312359009364
21_20220831 16,2887.8634753735155
21_20220831 17,2654.791735789652
21_20220831 18,2004.9886449265748
21_20220831 19,1781.7530235142965
21_20220831 20,1670.0959702522186
21_20220831 21,1549.715107980696
21_20220831 22,1412.514124999375
21_20220831 23,1668.9808438143548
22_20220825 00,948.1602839591112
22_20220825 01,939.0182496073588
22_20220825 02,922.7952669795797
22_20220825 03,914.8984615342312
22_20220825 04,918.1255788412514
22_20220825 05,969.7149041537492
22_20220825 06,1330.5497491565336
22_20220825 07,1409.4853908180555
22_20220825 08,1564.452445689992
22_20220825 09,1638.849817916882
22_20220825 10,1648.3021656264928
22_20220825 11,1678.676899026787
22_20220825 12,1628.0006446722116
22_20220825 13,1684.2416795377414
22_20220825 14,1682.8584174331452
22_20220825 15,1627.5942270952442
22_20220825 16,1657.0010911309523
22_20220825 17,1619.7074210129558
22_20220825 18,1387.946705378034
22_20220825 19,1203.7171662830876
22_20220825 20,1124.9527556131072
22_20220825 21,1071.8663758374778
22_20220825 22,1010.3734011008708
22_20220825 23,966.3503220613818
22_20220826 00,942.5112803741512
22_20220826 01,930.0926118681432
22_20220826 02,928.3185360017638
22_20220826 03,921.3469524376004
22_20220826 04,917.751108253346
22_20220826 05,978.9558076491008
22_20220826 06,1308.550994862706
22_20220826 07,1373.1987427217755
22_20220826 08,1557.4890843369003
22_20220826 09,1640.7741292209305
22_20220826 10,1650.659641876735
22_20220826 11,1663.9151429768376
22_20220826 12,1612.1399998060708
22_20220826 13,1635.661466570942
22_20220826 14,1638.084974195327
22_20220826 15,1595.1557624830357
22_20220826 16,1628.3589362282275
22_20220826 17,1596.6148219355111
22_20220826 18,1345.143272035526
22_20220826 19,1217.6362291560563
22_20220826 20,1115.8027737098244
22_20220826 21,1050.832352182097
22_20220826 22,992.8355859812232
22_20220826 23,959.5181363671788
22_20220827 00,932.0315760785526
22_20220827 01,922.3767001479584
22_20220827 02,908.9925876663972
22_20220827 03,896.4437759675865
22_20220827 04,895.2219660761381
22_20220827 05,903.0073377978348
22_20220827 06,961.996692481658
22_20220827 07,1023.2843237138752
22_20220827 08,1096.4396805331355
22_20220827 09,1137.501593674035
22_20220827 10,1166.3307979756144
22_20220827 11,1142.2137295859206
22_20220827 12,1136.8575586750474
22_20220827 13,1158.5498199107635
22_20220827 14,1161.170834159465
22_20220827 15,1150.3965440407767
22_20220827 16,1149.3122481335
22_20220827 17,1154.9157347625458
22_20220827 18,1048.734464546853
22_20220827 19,1011.835163506534
22_20220827 20,991.0740170389518
22_20220827 21,972.2244922288282
22_20220827 22,953.0126115102006
22_20220827 23,934.9350503621232
22_20220828 00,914.0871663603048
22_20220828 01,902.7240224598424
22_20220828 02,895.64213847827
22_20220828 03,894.8902950754764
22_20220828 04,897.5101073271331
22_20220828 05,904.5414102325882
22_20220828 06,950.7072901099828
22_20220828 07,1003.0742297643548
22_20220828 08,999.7978825684804
22_20220828 09,1012.1580524306784
22_20220828 10,1057.0249757085917
22_20220828 11,1066.038276340328
22_20220828 12,1068.338287149522
22_20220828 13,1078.4736746105268
22_20220828 14,1107.7095411295163
22_20220828 15,1087.3468470391867
22_20220828 16,1047.5320431571854
22_20220828 17,1017.07920120457
22_20220828 18,1001.7163155549376
22_20220828 19,969.1388650111252
22_20220828 20,962.4041963295448
22_20220828 21,956.6433543020992
22_20220828 22,946.1566958554558
22_20220828 23,928.82528462959
22_20220829 00,914.5948819130198
22_20220829 01,899.8483324378528
22_20220829 02,896.5025280367477
22_20220829 03,899.0962371572606
22_20220829 04,902.3645597119206
22_20220829 05,989.0364187796134
22_20220829 06,1361.6760198566344
22_20220829 07,1408.5950884588383
22_20220829 08,1530.92528513976
22_20220829 09,1611.2419726761152
22_20220829 10,1647.919720976336
22_20220829 11,1649.59123373571
22_20220829 12,1605.9929198750783
22_20220829 13,1683.944123730286
22_20220829 14,1691.0091815420492
22_20220829 15,1663.3917633943756
22_20220829 16,1668.1441589952278
22_20220829 17,1634.099481945426
22_20220829 18,1355.454108757964
22_20220829 19,1239.2720654738498
22_20220829 20,1160.927888473866
22_20220829 21,1089.618596414958
22_20220829 22,1021.5840246562286
22_20220829 23,963.8948436786936
22_20220830 00,930.884593474702
22_20220830 01,926.7489065939384
22_20220830 02,926.6565622616022
22_20220830 03,905.0138713737788
22_20220830 04,917.170787156748
22_20220830 05,1013.0484346677616
22_20220830 06,1368.597553980222
22_20220830 07,1413.8840944407636
22_20220830 08,1548.718973608478
22_20220830 09,1616.6867223000966
22_20220830 10,1610.7168356313043
22_20220830 11,1620.1658317409192
22_20220830 12,1587.504482247428
22_20220830 13,1615.916954619155
22_20220830 14,1627.303091291078
22_20220830 15,1628.8144223146317
22_20220830 16,1621.2658140081194
22_20220830 17,1594.386477213401
22_20220830 18,1364.2477226401145
22_20220830 19,1216.8070405201238
22_20220830 20,1159.7043735268014
22_20220830 21,1078.2860804910076
22_20220830 22,1018.1101513297468
22_20220830 23,966.8297721089344
22_20220831 00,937.0210658371748
22_20220831 01,932.4869124409104
22_20220831 02,926.7706292781784
22_20220831 03,914.6207220062792
22_20220831 04,923.8279682866456
22_20220831 05,991.5789567338032
22_20220831 06,1342.2166142969716
22_20220831 07,1392.2313851468562
22_20220831 08,1561.6595111724591
22_20220831 09,1649.4590536148428
22_20220831 10,1652.1901823360138
22_20220831 11,1665.9667002870626
22_20220831 12,1615.6058631494195
22_20220831 13,1678.2747070799253
22_20220831 14,1668.2701058610369
22_20220831 15,1642.020893726567
22_20220831 16,1634.8235583234095
22_20220831 17,1599.217318907751
22_20220831 18,1367.414881771203
22_20220831 19,1212.5039962648875
22_20220831 20,1127.0051612093068
22_20220831 21,1094.6899206449928
22_20220831 22,1019.820248222669
22_20220831 23,982.7778326417148
23_20220825 00,1059.5960234767342
23_20220825 01,1059.1481072119516
23_20220825 02,1056.2184887715268
23_20220825 03,1055.3491773913208
23_20220825 04,1055.9563466537272
23_20220825 05,1086.122130008161
23_20220825 06,1449.438390221531
23_20220825 07,1526.6363910146054
23_20220825 08,1578.2555297710023
23_20220825 09,1627.9602315101977
23_20220825 10,1633.3537098499871
23_20220825 11,1638.4322222063424
23_20220825 12,1601.011106397551
23_20220825 13,1636.1392089789938
23_20220825 14,1629.1936131051086
23_20220825 15,1609.799157276097
23_20220825 16,1576.1329520543263
23_20220825 17,1546.6079732354874
23_20220825 18,1221.8307087302014
23_20220825 19,1167.0432860211718
23_20220825 20,1121.3080335823458
23_20220825 21,1094.6273594661343
23_20220825 22,1056.6158498400555
23_20220825 23,1033.421582468072
23_20220826 00,1020.1812927130492
23_20220826 01,1015.0925582037488
23_20220826 02,1010.7265657238232
23_20220826 03,1026.0939569176062
23_20220826 04,1016.9452952767398
23_20220826 05,1049.5279574340966
23_20220826 06,1357.56400160288
23_20220826 07,1426.502788352032
23_20220826 08,1491.0785847961038
23_20220826 09,1528.8697745135594
23_20220826 10,1573.0356256075522
23_20220826 11,1572.9881671211574
23_20220826 12,1560.869569229764
23_20220826 13,1591.3436850627645
23_20220826 14,1579.591994409177
23_20220826 15,1567.133581335403
23_20220826 16,1565.4280443762334
23_20220826 17,1519.1280176965831
23_20220826 18,1184.9656434056424
23_20220826 19,1154.027806214667
23_20220826 20,1124.5884033442812
23_20220826 21,1098.7644051590528
23_20220826 22,1074.2479755791762
23_20220826 23,1058.2805805615164
23_20220827 00,1048.4687475129062
23_20220827 01,1042.4649437517326
23_20220827 02,1039.5231113994132
23_20220827 03,1040.4942773226396
23_20220827 04,1041.6451025784252
23_20220827 05,1040.5132430531885
23_20220827 06,1059.7054076898498
23_20220827 07,1063.6208272382817
23_20220827 08,1070.153503019489
23_20220827 09,1060.5905004832068
23_20220827 10,1055.7185823702457
23_20220827 11,1050.4054232307262
23_20220827 12,1065.2151387742335
23_20220827 13,1055.315908871861
23_20220827 14,1073.0638707828332
23_20220827 15,1068.4087271624644
23_20220827 16,1073.853632254652
23_20220827 17,1065.9079740954598
23_20220827 18,1075.4836298637397
23_20220827 19,1062.094238788318
23_20220827 20,1045.0654665066538
23_20220827 21,1043.3577192660057
23_20220827 22,1022.3483961888448
23_20220827 23,1014.491860120656
23_20220828 00,1011.3252879791016
23_20220828 01,1011.6726409545624
23_20220828 02,1008.7808864311204
23_20220828 03,1014.768719823966
23_20220828 04,1011.0726896558403
23_20220828 05,1016.0282679075528
23_20220828 06,1027.3361372634731
23_20220828 07,1030.2806675319885
23_20220828 08,1031.8646781262876
23_20220828 09,1036.180150234784
23_20220828 10,1054.0708081762104
23_20220828 11,1074.5744877698396
23_20220828 12,1077.2817617122955
23_20220828 13,1077.2551885400178
23_20220828 14,1079.0678043530174
23_20220828 15,1082.5005750334492
23_20220828 16,1084.412009608715
23_20220828 17,1084.4796201873198
23_20220828 18,1079.979683689223
23_20220828 19,1078.5936671270674
23_20220828 20,1076.4325410423426
23_20220828 21,1065.3374277445944
23_20220828 22,1044.451752939355
23_20220828 23,1028.695360481754
23_20220829 00,1033.3726940302258
23_20220829 01,1029.751866999958
23_20220829 02,1021.3242628509456
23_20220829 03,1020.7821409032664
23_20220829 04,1022.946201520002
23_20220829 05,1057.9083611800593
23_20220829 06,1345.171381407468
23_20220829 07,1406.2800973502856
23_20220829 08,1459.9751665000629
23_20220829 09,1485.5670863747675
23_20220829 10,1504.2180327133567
23_20220829 11,1530.7298614028418
23_20220829 12,1504.9949290164686
23_20220829 13,1536.5931780907683
23_20220829 14,1529.4350550630174
23_20220829 15,1546.7218763995277
23_20220829 16,1549.960506564778
23_20220829 17,1550.4918198640958
23_20220829 18,1225.233851181082
23_20220829 19,1195.817554934562
23_20220829 20,1130.854945253935
23_20220829 21,1113.020682894833
23_20220829 22,1075.735123544761
23_20220829 23,1051.580757730212
23_20220830 00,1043.6028196106668
23_20220830 01,1051.53348012341
23_20220830 02,1041.746964347583
23_20220830 03,1044.304233326911
23_20220830 04,1051.43261904015
23_20220830 05,1079.5983714509453
23_20220830 06,1391.783742075624
23_20220830 07,1461.0159958134066
23_20220830 08,1510.9292623611789
23_20220830 09,1543.3869548728344
23_20220830 10,1579.0736048546985
23_20220830 11,1592.3483677979507
23_20220830 12,1559.880446266464
23_20220830 13,1596.4713284521763
23_20220830 14,1596.640771732861
23_20220830 15,1591.6562452739724
23_20220830 16,1587.2189856417726
23_20220830 17,1572.2459742611277
23_20220830 18,1260.0223573292683
23_20220830 19,1202.2716076094805
23_20220830 20,1162.0786496955454
23_20220830 21,1117.8391368155142
23_20220830 22,1091.3711662682158
23_20220830 23,1073.4397945739577
23_20220831 00,1063.7335074334744
23_20220831 01,1065.2446045191605
23_20220831 02,1054.4168077050344
23_20220831 03,1058.5580699163916
23_20220831 04,1048.8576951044297
23_20220831 05,1075.7979409105806
23_20220831 06,1400.1668204479288
23_20220831 07,1439.7091443861782
23_20220831 08,1492.63683013557
23_20220831 09,1507.9238990976992
23_20220831 10,1520.0425143051796
23_20220831 11,1538.6400390830877
23_20220831 12,1509.2700078254295
23_20220831 13,1591.130325090766
23_20220831 14,1567.5427783641735
23_20220831 15,1574.8529508548663
23_20220831 16,1574.6505503652404
23_20220831 17,1546.8687122838016
23_20220831 18,1243.3245672379278
23_20220831 19,1210.338473353112
23_20220831 20,1152.5234293827589
23_20220831 21,1128.2202321135176
23_20220831 22,1091.6888826021484
23_20220831 23,1073.4615633221265
24_20220825 00,7776.658977732001
24_20220825 01,7568.864008496536
24_20220825 02,7459.542446321375
24_20220825 03,7416.608159326357
24_20220825 04,7389.95892760262
24_20220825 05,7637.422125434449
24_20220825 06,8150.370879463645
24_20220825 07,8952.416676378774
24_20220825 08,12184.64470910848
24_20220825 09,13203.459127535983
24_20220825 10,13869.824725046128
24_20220825 11,14153.230230844909
24_20220825 12,14181.963465064056
24_20220825 13,14054.505158778422
24_20220825 14,14140.004042982117
24_20220825 15,13556.109034990695
24_20220825 16,13091.452567249587
24_20220825 17,12006.419618414608
24_20220825 18,11161.474168587543
24_20220825 19,10479.63056763541
24_20220825 20,9894.728951931747
24_20220825 21,8864.02618511045
24_20220825 22,8406.826825728947
24_20220825 23,8142.893383451271
24_20220826 00,7688.03963401807
24_20220826 01,7545.556566680558
24_20220826 02,7475.757465311801
24_20220826 03,7413.140621991649
24_20220826 04,7314.13771481462
24_20220826 05,7579.1310678197715
24_20220826 06,8077.281503405481
24_20220826 07,8756.019586462473
24_20220826 08,11781.085341188997
24_20220826 09,12958.804787909694
24_20220826 10,13594.813180175192
24_20220826 11,14097.809223367443
24_20220826 12,14217.741147092023
24_20220826 13,14352.31291177523
24_20220826 14,14392.28567450318
24_20220826 15,14380.853593670554
24_20220826 16,13784.933310930162
24_20220826 17,12447.872307640082
24_20220826 18,11440.820518248493
24_20220826 19,10556.007171727577
24_20220826 20,9818.061381534028
24_20220826 21,8860.516331397728
24_20220826 22,8411.208777021138
24_20220826 23,8069.203362957242
24_20220827 00,7586.962655689696
24_20220827 01,7434.859763128924
24_20220827 02,7401.310523191653
24_20220827 03,7336.014150925459
24_20220827 04,7194.856218994734
24_20220827 05,7256.070375820059
24_20220827 06,7357.734329429204
24_20220827 07,7749.060220476176
24_20220827 08,9180.180886380176
24_20220827 09,9645.39946545131
24_20220827 10,9817.71225855912
24_20220827 11,9727.586831174176
24_20220827 12,9880.022932971036
24_20220827 13,9796.93562946865
24_20220827 14,9951.024806663823
24_20220827 15,9723.617121086694
24_20220827 16,9569.083229095626
24_20220827 17,9380.811586563184
24_20220827 18,9070.506531244251
24_20220827 19,8713.619284688233
24_20220827 20,8566.434502961505
24_20220827 21,8223.267269187805
24_20220827 22,8041.977614978545
24_20220827 23,7807.771962657348
24_20220828 00,7540.38329573854
24_20220828 01,7387.915455280058
24_20220828 02,7331.526362245643
24_20220828 03,7266.454131943666
24_20220828 04,7234.424578260325
24_20220828 05,7294.100235450269
24_20220828 06,7366.813313820968
24_20220828 07,7591.575891034119
24_20220828 08,8120.801439712309
24_20220828 09,8272.041690482132
24_20220828 10,8384.141517386499
24_20220828 11,8554.646668406373
24_20220828 12,8693.145516611834
24_20220828 13,8806.98410008366
24_20220828 14,8888.363356471986
24_20220828 15,9014.744476606678
24_20220828 16,9098.59841809425
24_20220828 17,8925.754648139886
24_20220828 18,8736.866033015678
24_20220828 19,8788.019182615519
24_20220828 20,8602.804668648148
24_20220828 21,8333.035849173757
24_20220828 22,8172.240078251185
24_20220828 23,7878.394956544954
24_20220829 00,7578.764958387281
24_20220829 01,7399.736603912189
24_20220829 02,7311.982160918014
24_20220829 03,7257.105395124916
24_20220829 04,7210.611007842664
24_20220829 05,7515.545962105079
24_20220829 06,8063.710937422144
24_20220829 07,8899.914726717801
24_20220829 08,11553.028716969831
24_20220829 09,12548.304653756271
24_20220829 10,12879.317628709196
24_20220829 11,13186.464689123182
24_20220829 12,13095.03931803081
24_20220829 13,13332.502727674688
24_20220829 14,13402.166097761545
24_20220829 15,13408.448620136833
24_20220829 16,12640.21423439734
24_20220829 17,11636.77687097236
24_20220829 18,11055.103272013515
24_20220829 19,10469.287406497637
24_20220829 20,9924.7976190775
24_20220829 21,8998.39851224617
24_20220829 22,8504.156326660648
24_20220829 23,8176.249568108133
24_20220830 00,7703.371244545454
24_20220830 01,7576.311363343564
24_20220830 02,7499.703205168377
24_20220830 03,7411.862854623105
24_20220830 04,7377.286102721947
24_20220830 05,7641.16294492561
24_20220830 06,8074.98538957998
24_20220830 07,8737.323036144464
24_20220830 08,11336.182779707437
24_20220830 09,12282.81475856686
24_20220830 10,12729.914769700408
24_20220830 11,12950.143202779544
24_20220830 12,13022.99863127852
24_20220830 13,13049.300197445564
24_20220830 14,13225.7281710445
24_20220830 15,13191.751125022847
24_20220830 16,12521.576090239929
24_20220830 17,11537.523527609885
24_20220830 18,10865.275946847682
24_20220830 19,10350.02723524536
24_20220830 20,9696.580109458091
24_20220830 21,8920.400265321208
24_20220830 22,8552.414712394466
24_20220830 23,8175.558535234595
24_20220831 00,7833.010834814807
24_20220831 01,7630.823953886269
24_20220831 02,7574.227002652993
24_20220831 03,7543.663021597477
24_20220831 04,7461.861465964904
24_20220831 05,7675.803189818285
24_20220831 06,8105.102822343698
24_20220831 07,8837.82480467056
24_20220831 08,11551.107261538042
24_20220831 09,12549.288460938456
24_20220831 10,13122.344563251228
24_20220831 11,13485.840519182417
24_20220831 12,13761.616185776344
24_20220831 13,13820.37686911386
24_20220831 14,13955.393844942257
24_20220831 15,13943.216178319271
24_20220831 16,13341.844388932424
24_20220831 17,12338.058819848662
24_20220831 18,11465.93813991678
24_20220831 19,10684.296949797666
24_20220831 20,10012.073190289824
24_20220831 21,9079.027955300538
24_20220831 22,8668.348043365128
24_20220831 23,8309.579727135748
25_20220825 00,5295.599362107207
25_20220825 01,5202.457685536825
25_20220825 02,5135.549716199376
25_20220825 03,5087.600192388182
25_20220825 04,5037.157159610368
25_20220825 05,5006.023453910261
25_20220825 06,5107.2114894945325
25_20220825 07,5536.45014873998
25_20220825 08,8496.821810366197
25_20220825 09,9991.872079955105
25_20220825 10,10622.529241461623
25_20220825 11,10739.765555510114
25_20220825 12,10340.742474510636
25_20220825 13,10775.254974605476
25_20220825 14,10660.530974561983
25_20220825 15,10245.688153879631
25_20220825 16,10192.82473346611
25_20220825 17,9526.177913600017
25_20220825 18,8981.683906919736
25_20220825 19,8463.426767874664
25_20220825 20,7659.470640990798
25_20220825 21,5960.88562222407
25_20220825 22,5678.633478333652
25_20220825 23,5559.622549385771
25_20220826 00,5256.977021707562
25_20220826 01,5154.067831071367
25_20220826 02,5119.880396678027
25_20220826 03,5086.460510424669
25_20220826 04,5046.7905724996735
25_20220826 05,4998.8016393448
25_20220826 06,5108.969926617299
25_20220826 07,5532.413875532538
25_20220826 08,8343.368455478241
25_20220826 09,9824.22165460861
25_20220826 10,10407.371013883176
25_20220826 11,10763.830587384908
25_20220826 12,10349.343671159342
25_20220826 13,10952.16997514135
25_20220826 14,10840.061852155122
25_20220826 15,10830.176281427171
25_20220826 16,10647.71521983024
25_20220826 17,9761.97568572902
25_20220826 18,9156.632262531475
25_20220826 19,8683.997522179709
25_20220826 20,7723.09739783279
25_20220826 21,5927.483154086048
25_20220826 22,5694.294312818347
25_20220826 23,5546.201313726556
25_20220827 00,5233.179220611554
25_20220827 01,5143.932750234948
25_20220827 02,5063.775601700149
25_20220827 03,5004.374376726839
25_20220827 04,4938.026980987709
25_20220827 05,4841.861330789113
25_20220827 06,4836.917981208911
25_20220827 07,5024.003562782102
25_20220827 08,6159.246276798489
25_20220827 09,6446.896838036471
25_20220827 10,6743.724066051658
25_20220827 11,6694.972785413828
25_20220827 12,6892.65328473289
25_20220827 13,6939.19343677064
25_20220827 14,7036.094708712595
25_20220827 15,7136.654964978856
25_20220827 16,6963.763924936088
25_20220827 17,6690.850209551598
25_20220827 18,6213.191533968986
25_20220827 19,5630.012670132938
25_20220827 20,5515.617320664545
25_20220827 21,5398.520524619144
25_20220827 22,5330.486077030566
25_20220827 23,5196.86377568318
25_20220828 00,5057.808175048391
25_20220828 01,4953.702477990033
25_20220828 02,4898.865259700172
25_20220828 03,4857.015288521659
25_20220828 04,4825.453169557616
25_20220828 05,4743.131031175222
25_20220828 06,4784.731541665257
25_20220828 07,4784.134477392794
25_20220828 08,4940.903737162729
25_20220828 09,5139.41574268426
25_20220828 10,5163.061031794789
25_20220828 11,5298.355671527306
25_20220828 12,5423.513550613391
25_20220828 13,5557.154772425402
25_20220828 14,5673.268482174475
25_20220828 15,5798.974069720468
25_20220828 16,5829.89036552826
25_20220828 17,5763.719945390399
25_20220828 18,5701.609416876185
25_20220828 19,5654.157731814706
25_20220828 20,5632.489163995634
25_20220828 21,5529.406502778027
25_20220828 22,5470.571664697682
25_20220828 23,5344.178970329636
25_20220829 00,5109.658397213118
25_20220829 01,5022.622917385124
25_20220829 02,4972.985952505005
25_20220829 03,4939.989120880084
